frame,timestamp,pitch,yaw,roll,confidence
131,2.182268292682927,-6.875753332969279,16.20668125372447,16.25670417069257,0.9962699377877143
132,2.198926829268293,-9.525947387900661,-0.913531735264181,13.642306015780111,0.757966177004507
133,2.2155853658536584,-15.373838945124945,4.5089732410727565,-0.609841687036111,0.7685237565290045
134,2.2322439024390244,-18.861078093164274,8.857177040935131,12.722958396993393,0.891191946089512
135,2.2489024390243904,6.811545224832579,-9.743704392908358,23.45857994178591,0.8897867252093647
136,2.2655609756097563,-18.921604615105807,-8.63738281615356,4.7811631863964585,0.8167587445263431
137,2.282219512195122,2.8441613941395323,-16.078291473214012,-11.238878771816022,0.8615483873048732
138,2.298878048780488,-16.84444692942058,11.951454184668329,4.065966011614083,0.7265095717514564
139,2.315536585365854,-10.119615007752977,12.595827606475666,-15.714238159971945,0.9726455519089197
140,2.3321951219512194,-10.941963859734921,20.655011549201056,8.885211152871598,0.8230914100610189
141,2.3488536585365853,15.557953381949016,10.326640373354532,-7.085834538125078,0.7044212220145201
142,2.3655121951219513,10.389049397610913,-8.837851172376869,-10.34812690845593,0.9666896924952773
143,2.3821707317073173,-5.583388019162209,3.4352891403742545,-1.172867339113314,0.7862920874119091
144,2.398829268292683,-16.135131607288216,6.994942793620101,-21.098784106253714,0.9800165532322593
145,2.415487804878049,8.436579254895747,-6.767168732808195,-7.377873253238297,0.8251822184410768
146,2.432146341463415,2.5386376051225676,-12.06954490607677,-5.080153989273404,0.7364643450960617
147,2.4488048780487808,10.202870607209348,2.218150447189184,-19.293064141809253,0.7936503538343265
148,2.4654634146341463,18.010319192612684,2.314067264607405,0.5248656284513809,0.8826809750778064
149,2.4821219512195123,-8.191335907004863,-15.387599602118435,13.898255749086331,0.8893165595027368
150,2.4987804878048783,-8.571362445743933,-3.406021272380925,12.770099340240844,0.7904246522906826
151,2.515439024390244,3.0835721432223644,-15.646741014302185,9.357519998321045,0.9420704880326968
152,2.53209756097561,5.00391998457344,4.480147852000736,8.076362290608923,0.8535499313587153
153,2.5487560975609758,-11.186873367547111,21.891936116175636,-13.242715039648985,0.9684220691046116
154,2.5654146341463417,10.177764679108446,6.470416512256905,6.071044846887104,0.7029739499530404
155,2.5820731707317073,21.043742934994025,-10.620079876687607,-9.640342499570957,0.7427190421547005
156,2.5987317073170733,-13.299453278946842,16.93671911989619,-18.66363559775559,0.7279119966910543
157,2.6153902439024392,-0.9171434975166712,-4.212716904007004,15.380399297895835,0.8581454239690511
158,2.6320487804878048,18.11698292753863,-13.18496584306889,5.134307472530096,0.8446562638343051
159,2.6487073170731708,7.350903357065571,-9.28598104258564,-0.25117189484214064,0.9061478457007494
160,2.6653658536585367,-4.707010464113244,-9.557262501619771,-0.5058893377613447,0.9642835772743605
161,2.6820243902439027,-19.37867261269087,-17.75860604663748,-5.17576654064356,0.9890075559467328
162,2.6986829268292682,-26.47139258662263,7.456641853939623,-2.698082866249721,0.9570962637303938
163,2.7153414634146342,-24.642447802352983,10.225333054946356,-5.970258776778927,0.8542561925688147
164,2.732,-18.26350688991942,22.924302717882018,-4.45582783619944,0.9266759570076678
165,2.7486585365853657,-0.19859675698079116,0.5895068224747035,-17.614088907769766,0.8636726265694618
166,2.7653170731707317,-17.53872988017204,6.464200210506032,-9.1617296826935,0.7850169558520875
167,2.7819756097560977,-21.243977631878806,-12.562875047053517,-21.403392759243843,0.8600507098643461
168,2.7986341463414637,8.25723527309876,-0.13235363046927517,-6.844329659122162,0.8440552461725661
169,2.815292682926829,21.56920057834619,-18.0386509595947,-11.848009311108461,0.9157949226812541
170,2.831951219512195,9.916386466785315,-16.054934032970074,4.165383456545484,0.7481586325960793
171,2.848609756097561,15.291759483798257,-4.59330823242777,8.17173503103652,0.7812135574158947
172,2.8652682926829267,8.523121483574414,14.612475092929737,7.920074193941655,0.7207784526897136
173,2.8819268292682927,-6.127813220309736,0.8883057305571707,-0.9641331165287266,0.952435822774208
174,2.8985853658536587,-3.651131487359483,13.0650720131475,14.4006506474393,0.8100846134140448
175,2.9152439024390246,-10.599537000778614,20.51117027584618,-3.467795553860233,0.8294334261479018
176,2.93190243902439,1.001188727916582,1.2284968221768349,0.10077235284871522,0.9448878545837659
177,2.948560975609756,13.991752470891367,13.95777226959902,1.7947906586397888,0.8897182861772919
178,2.965219512195122,22.47238469034491,6.003668304312804,7.264125065387852,0.7292569158119678
179,2.9818780487804877,7.768198491801782,14.093175386237808,17.305907000750775,0.7365067236633522
180,2.9985365853658537,-12.33467565325243,3.3639825563260546,1.8823466479832502,0.8602185752078205
181,3.0151951219512196,-21.623434392346926,11.66754669415918,9.027261064912889,0.7641402749365694
182,3.0318536585365856,-4.973046467409306,16.44904801273495,-12.220203489684305,0.7694455657664293
183,3.048512195121951,-11.954867620182107,-6.5483487933730595,-23.65033970151324,0.826173567178478
184,3.065170731707317,-5.5402925479220055,6.584296123807954,5.6063539410515055,0.9788575382086706
185,3.081829268292683,-0.5427905082259943,-10.605194479919218,6.609818318214916,0.9574654395674819
186,3.0984878048780486,9.563337616616716,-4.2705369729642655,-5.4975415629517705,0.722378949779049
187,3.1151463414634146,20.6792733747734,18.901089625092844,-14.520992184201686,0.73801608074965
188,3.1318048780487806,4.253936506063039,3.1508657790524826,-1.000799305771336,0.8891130187502413
189,3.1484634146341466,-5.069697166608053,-18.364961613345386,-17.106305854077554,0.751892402361097
190,3.165121951219512,-7.977958048267505,-14.395070026791116,-15.05850214670068,0.7735838094699773
191,3.181780487804878,12.298700184082728,3.6764619176083153,-21.374879190305442,0.796269819507016
192,3.198439024390244,-4.672940834865798,16.137756315649884,-26.673870210408964,0.760611009863898
193,3.21509756097561,-19.93560448653524,5.512922684582333,-2.5447518373847418,0.8436166789002563
194,3.2317560975609756,2.999070078920912,9.580731293891528,7.268016419065638,0.9588168458383692
195,3.2484146341463416,17.81174889939092,8.158123563689559,1.6889379303311738,0.9037237961145571
196,3.2650731707317076,-12.991380148430817,0.6471933695859309,-12.79948304739394,0.8166323132824658
197,3.281731707317073,1.8486663248683435,13.281692499155103,3.159735729332919,0.9680216510464711
198,3.298390243902439,12.509992815171728,-3.189034232229913,-18.326099565828706,0.8557356988445739
199,3.315048780487805,3.3832743103501803,16.674779921557242,2.0506464478535893,0.8187035283805976
200,3.331707317073171,-19.068815474408723,-2.977432227691348,13.933070986602537,0.9634954560329593
201,3.3483658536585366,-8.624227929739599,1.8300612461138388,24.440817199488095,0.8926425019758276
202,3.3650243902439025,2.7185350265764865,-16.12884509880488,22.976921893647372,0.8661443342335416
203,3.3816829268292685,-0.853380009295439,-23.42192977262546,9.33160018255684,0.8020229076795811
204,3.398341463414634,-14.248030209340591,7.4721921307179,-13.386871379384672,0.8785880681834932
205,3.415,-10.418139697639038,-2.0931350770986166,-1.2620388820056205,0.82285841548778
206,3.431658536585366,2.5687118115673475,-12.262366896595461,1.3815649650288513,0.9630651353502431
207,3.448317073170732,4.792164825064738,-19.096225888636035,-7.00853741352027,0.7470055099583486
208,3.4649756097560975,-6.6580527071398725,12.543936488010017,3.6862371517277537,0.7899430822962693
209,3.4816341463414635,-7.551423331025824,19.246813121438013,7.005805772449335,0.7333134914695163
210,3.4982926829268295,15.760658054290642,-5.326608250331389,-11.86106954749379,0.8576705524700632
211,3.514951219512195,14.576568666266223,-19.835247054137742,11.752122178467523,0.9809076220558335
212,3.531609756097561,5.89764308771276,-16.164974906176237,-5.712508168539037,0.7634179357642802
213,3.548268292682927,18.6895013104018,14.69161267898987,-21.439412303502536,0.7213568548747723
214,3.564926829268293,13.438736357834664,22.939945034235585,-16.71016283239361,0.7855182249872268
215,3.5815853658536585,-0.020430143523663347,0.8045715129781215,10.714890580671911,0.7756082725123986
216,3.5982439024390245,-10.06137686500141,3.855591682796379,-16.605173789836037,0.7346363465474295
217,3.6149024390243905,-17.8423056594032,5.912037925019532,-14.806955640465512,0.7138702279853161
218,3.631560975609756,-14.265074170667956,-7.908462828512009,-9.676159363397804,0.7393500969588117
219,3.648219512195122,9.513418129821645,4.043550180547403,-11.959837756216796,0.7819832486053345
220,3.664878048780488,15.4972492435622,-2.768089868056849,-19.783276513580798,0.8254582215121458
221,3.681536585365854,15.099916518720473,20.039943131442637,-14.906868013334751,0.8751136810000403
222,3.6981951219512195,16.70569897039041,4.435184648337451,16.133772999259097,0.8737542661669743
223,3.7148536585365854,-1.0795551202406068,-19.11404862516902,22.089453683353867,0.9340698785774108
224,3.7315121951219514,4.790932124175886,4.2001986273861185,9.907114762891114,0.7049066427657557
225,3.748170731707317,20.553944570662964,-8.784455987917102,10.91944801480271,0.7859697779471236
226,3.764829268292683,18.967202801278017,-10.435442191878476,3.6425331676860764,0.7106984556640702
227,3.781487804878049,15.368195943551491,6.938519523736151,5.090730858505474,0.9498609884617534
228,3.798146341463415,-13.203895009962823,22.894238609397693,11.12175960139278,0.9277596421603578
229,3.8148048780487804,-10.011322989707494,27.08174242939907,-13.028242846930395,0.941761302998788
230,3.8314634146341464,-4.7038000836813865,19.633561046042104,-14.36192206228555,0.8618040031848329
231,3.8481219512195124,-17.94256406097521,4.983533337251478,-19.404462896291825,0.8767846385097235
232,3.8647804878048784,-19.681243242624227,-9.505995935839959,-3.3681109929633433,0.8053306957887657
233,3.881439024390244,12.139405016139452,-8.269317653200895,-2.942182876432442,0.8219733241455387
234,3.89809756097561,-0.43685656509464454,0.47892965134626087,7.909261923532962,0.9930851971978024
235,3.914756097560976,14.428498261020753,-19.181846441696294,-9.354598541966702,0.7482905766991377
236,3.9314146341463414,-14.364370486172565,-25.174303611344463,0.5568164136245954,0.8060555322096913
237,3.9480731707317074,-17.1722471834321,-7.231771395420782,5.996643944127516,0.7951475009974243
238,3.9647317073170734,6.949358057799174,15.168546715870775,-0.7662482272375803,0.948767666748286
239,3.9813902439024393,-14.187481265833108,-4.839968622868309,16.25940435322354,0.8527957890269506
240,3.998048780487805,-19.631959790311527,3.604196153924504,8.006686215669138,0.7818015335720839
241,4.014707317073171,1.2385637721258762,-0.6260438807262867,18.781499035304016,0.756021586641352
242,4.031365853658537,-19.094033134777472,11.512322259080616,-12.215036483558762,0.9490242501808861
243,4.048024390243903,-16.466186968059187,8.10722933865777,-10.72498885796785,0.8784899770164292
244,4.064682926829269,-25.590799068150996,-10.913501283708333,-13.616487995937689,0.9189921702420197
245,4.081341463414634,-2.2488040124893436,-19.97058160539869,-11.398646848748598,0.8501426235740882
